First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,RT,4
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,Daily Mail,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,San Jose Mercury News,5
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,ruvr-fi,10
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,business-standard.com,8
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,tribuneindia.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,Reason,6
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,breaking911.com,4
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,unz.com,5
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,National Review,7
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,fox6now.com,5
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,Gizmodo,4
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,losangeles.cbslocal.com,4
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,National Post,6
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,nation,4
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,PR Newswire,7
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,dailypost.ng,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,bdnews24,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,WLTX,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,dailysabah.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,Time of Israel,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,Three Rivers Edition,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Breitbart,74
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,thetruthseeker.co.uk,11
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,conservativedailypost.com,9
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Daily Caller,6
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,American Greatness,8
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,National Review,4
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,thegoldwater.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,GatewayPundit,10
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,thefederalistpapers.org,4
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,rare.us,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Washington Times,11
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,americanthinker.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,HeatStreet,4
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,freedomforce.com,5
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,hudson.org,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,intrepidreport.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,iotwreport.com,4
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,dcclothesline.com,9
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,truepundit.com,19
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,investmentwatchblog.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Fox News,9
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,CIS,33
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Newsmax,14
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Western Journalism Center,9
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,pamelageller.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,sgtreport.com,10
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,American Free Press,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Natural News,5
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,numbersusa.com,11
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,VDARE,36
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,menrec.com,5
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,conservativereview.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Hot Air  ,4
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,cbn.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,sonsoflibertymedia.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,WND,14
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,fairus.org,4
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,New American,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,townhall.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Free Beacon,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,patriot post,5
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Daily Wire,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,blacklistednews.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,dailypoliticalnewswire.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,thelibertydaily.com,6
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,centerforsecuritypolicy.org,5
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,swampdrain.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,thefreethoughtproject.com,4
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,neonnettle.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,theunitedwest.org,6
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,dailynewshungary.com,4
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Heritage,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,vivalamanosphere.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,bb4sp.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,therealside.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,Left,Christian Science Monitor,3
First_Step_Narratives\FarRight_2-2016,Immigration,Left,deccanchronicle.com,4
First_Step_Narratives\FarRight_2-2016,Immigration,Left,NBC Breaking News,3
First_Step_Narratives\FarRight_2-2016,Immigration,Left,Washington Post,4
First_Step_Narratives\FarRight_2-2016,Immigration,Left,Economist,2
First_Step_Narratives\FarRight_2-2016,Immigration,Left,The Week,3
First_Step_Narratives\FarRight_2-2016,Immigration,Left,africanews.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,Left,CBC,4
First_Step_Narratives\FarRight_2-2016,Immigration,Left,Sydney Morning Herald,4
First_Step_Narratives\FarRight_2-2016,Immigration,Left,VOA,2
First_Step_Narratives\FarRight_2-2016,Immigration,Left,Politico,2
First_Step_Narratives\FarRight_2-2016,Immigration,Left,Haaretz,3
First_Step_Narratives\FarRight_2-2016,Immigration,Left,The Age,2
First_Step_Narratives\FarRight_2-2016,Immigration,Left,watoday.com.au,2
First_Step_Narratives\FarRight_2-2016,Immigration,Right,San Jose Mercury News,2
First_Step_Narratives\FarRight_2-2016,Immigration,Right,business-standard.com,4
First_Step_Narratives\FarRight_2-2016,Immigration,Right,bdnews24,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Al Jazeera,5
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Los Angeles Daily News,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Haaretz,7
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Independent,4
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,nwaonline.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Sydney Morning Herald,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Star Tribune,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,CBC,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,NBC Breaking News,8
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Washington Post,5
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Politico,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Economist,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,huffingtonpost.co.uk,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Guardian US,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Christian Science Monitor,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,deccanchronicle.com,6
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,VOA,4
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,The Week,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Chicago Tribune,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,reliefweb-headlines,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,ontheredcarpet.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,rinf.com,15
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Think Progress  ,11
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Salon,12
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Daily Kos,11
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Mother Jones,12
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Washington Monthly,6
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,countercurrents.org,7
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Alternet,8
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,National Memo,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,occupydemocrats.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Wonkette Blog,8
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Raw Story,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,juancole.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,itsgoingdown.org,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,opednews.com,8
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,trofire.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,The Progressive ,6
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,rewire.news,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,"Latino Rebels | Humor, commentary, and analysis. Engaging traviesos.",6
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,theimmoralminority.blogspot.ca,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,warisacrime.org,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,FAIR,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,counterinformation.wordpress.com,4
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,secondnexus.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,lidblog.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Media Matters,9
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,News Hounds,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Truth Dig,7
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,thefrisky.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,newpol.org,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,shareblue.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Sydney Morning Herald,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,siasat.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Guardian,6
First_Step_Narratives\FarRight_2-2016,Immigration,Center,The Insider -,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,"Daily Herald - Arlington Heights, IL",5
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Arkansas Democrat-Gazette ,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,indianexpress.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,NBC Breaking News,4
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Hoy Chicago,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Forbes,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,AZCentral,8
First_Step_Narratives\FarRight_2-2016,Immigration,Center,USA Today,10
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Fox News,6
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Quartz,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Guardian US,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,www.foxsports.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,news24,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Fox Sports,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Huffington Post - United States,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,The Week,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,ruvr-fi,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,dailytimes.com.pk,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Washington Post,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,San Jose Mercury News,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,PR Newswire,5
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Daily Beast,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,trendnews-az-ru,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,ewn.co.za,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Reason,4
First_Step_Narratives\FarRight_2-2016,Immigration,Center,unz.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,National Review,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,WEWS ABC,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,firstpost.com,4
First_Step_Narratives\FarRight_2-2016,Immigration,Center,somersetcountygazette.co.uk,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,breaking911.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Gizmodo,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,losangeles.cbslocal.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,fox6now.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Haaretz,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,VOA,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,The Times of India,2
