FarRight_2-2016,Immigration,Breitbart,86
FarRight_2-2016,Immigration,shoebat.com,5
FarRight_2-2016,Immigration,clashdaily.com,21
FarRight_2-2016,Immigration,GatewayPundit,9
FarRight_2-2016,Immigration,thetruthseeker.co.uk,2
FarRight_2-2016,Immigration,American Free Press,1
FarRight_2-2016,Immigration,VDARE,10
FarRight_2-2016,Immigration,National Review,11
FarRight_2-2016,Immigration,Washington Times,6
FarRight_2-2016,Immigration,Right Wing News,9
FarRight_2-2016,Immigration,churchmilitant.com,2
FarRight_2-2016,Immigration,Newsmax,2
FarRight_2-2016,Islamophobia,clashdaily.com,17
FarRight_2-2016,Islamophobia,Breitbart,33
FarRight_2-2016,Islamophobia,shoebat.com,13
FarRight_2-2016,Islamophobia,centerforsecuritypolicy.org,1
FarRight_2-2016,Islamophobia,Washington Times,4
FarRight_2-2016,Islamophobia,GatewayPundit,1
FarRight_2-2016,Islamophobia,Newsmax,3
FarRight_2-2016,Islamophobia,Right Wing News,2
FarRight_2-2016,Islamophobia,americanvision.org,3
FarRight_2-2016,Islamophobia,thetruthseeker.co.uk,1
FarRight_2-2016,Islamophobia,aina.org,1
FarRight_2-2016,Islamophobia,charismanews.com,1
FarRight_2-2016,Anti-semitism,thetruthseeker.co.uk,13
FarRight_2-2016,Anti-semitism,Breitbart,22
FarRight_2-2016,Anti-semitism,americanvision.org,5
FarRight_2-2016,Anti-semitism,humansarefree.com,6
FarRight_2-2016,Anti-semitism,National Review,2
FarRight_2-2017,Immigration,Breitbart,16
FarRight_2-2017,Immigration,thefederalistpapers.org,3
FarRight_2-2017,Immigration,iotwreport.com,2
FarRight_2-2017,Immigration,clashdaily.com,1
FarRight_2-2017,Immigration,therealside.com,1
FarRight_2-2017,Immigration,dailynewshungary.com,2
FarRight_2-2017,Immigration,truthandaction.org,1
FarRight_2-2017,Immigration,Washington Times,1
FarRight_2-2017,Immigration,americanthinker.com,2
FarRight_2-2017,Immigration,conservativefiringline.com,1
FarRight_2-2017,Immigration,menrec.com,3
FarRight_2-2017,Immigration,Newsmax,5
FarRight_2-2017,Immigration,therepublicannews.net,1
FarRight_2-2017,Immigration,thetruthseeker.co.uk,1
FarRight_2-2017,Immigration,truepundit.com,2
FarRight_2-2017,Immigration,VDARE,2
FarRight_2-2017,Immigration,GatewayPundit,1
FarRight_2-2017,Immigration,commentarymagazine.com,1
FarRight_2-2017,Islamophobia,clashdaily.com,9
FarRight_2-2017,Islamophobia,ipatriot.com,1
FarRight_2-2017,Islamophobia,gatestoneinstitute.org,1
FarRight_2-2017,Islamophobia,shoebat.com,2
FarRight_2-2017,Islamophobia,National Review,1
FarRight_2-2017,Islamophobia,therealside.com,6
FarRight_2-2017,Islamophobia,politichicks.com,1
FarRight_2-2017,Islamophobia,usasupreme.com,1
FarRight_2-2017,Islamophobia,Daily Wire,1
FarRight_2-2017,Islamophobia,intrepidreport.com,1
FarRight_2-2017,Islamophobia,Daily Caller,1
FarRight_2-2017,Islamophobia,truthandaction.org,1
FarRight_2-2017,Islamophobia,Breitbart,1
FarRight_2-2017,Islamophobia,conservativefiringline.com,1
FarRight_2-2017,Islamophobia,Washington Times,1
FarRight_2-2017,Anti-semitism,americanthinker.com,10
FarRight_2-2017,Anti-semitism,ipatriot.com,9
FarRight_2-2017,Anti-semitism,truthandaction.org,12
FarRight_2-2017,Anti-semitism,truepundit.com,3
FarRight_2-2017,Anti-semitism,thetruthseeker.co.uk,5
FarRight_2-2017,Anti-semitism,fromthetrenchesworldreport.com,3
FarRight_2-2017,Anti-semitism,Breitbart,2
FarRight_2-2017,Anti-semitism,GatewayPundit,3
FarRight_2-2017,Anti-semitism,investmentwatchblog.com,1
FarRight_2-2017,Anti-semitism,intrepidreport.com,1
FarRight_2-2018,Immigration,Breitbart,15
FarRight_2-2018,Immigration,freedomforce.com,1
FarRight_2-2018,Immigration,americanthinker.com,3
FarRight_2-2018,Immigration,dcclothesline.com,3
FarRight_2-2018,Immigration,comicallyincorrect.com,1
FarRight_2-2018,Immigration,conservativedailypost.com,3
FarRight_2-2018,Immigration,truepundit.com,2
FarRight_2-2018,Immigration,intrepidreport.com,1
FarRight_2-2018,Immigration,clashdaily.com,2
FarRight_2-2018,Immigration,thetruthseeker.co.uk,3
FarRight_2-2018,Immigration,thefederalistpapers.org,2
FarRight_2-2018,Immigration,iotwreport.com,1
FarRight_2-2018,Immigration,thegoldwater.com,1
FarRight_2-2018,Immigration,Fox News,2
FarRight_2-2018,Immigration,National Review,1
FarRight_2-2018,Immigration,American Greatness,1
FarRight_2-2018,Islamophobia,thetruthseeker.co.uk,1
FarRight_2-2018,Islamophobia,Breitbart,7
FarRight_2-2018,Islamophobia,National Review,1
FarRight_2-2018,Islamophobia,clashdaily.com,7
FarRight_2-2018,Islamophobia,Daily Caller,4
FarRight_2-2018,Islamophobia,freedomforce.com,3
FarRight_2-2018,Islamophobia,radixjournal.com,4
FarRight_2-2018,Islamophobia,thegoldwater.com,1
FarRight_2-2018,Islamophobia,shoebat.com,3
FarRight_2-2018,Islamophobia,therepublicannews.net,1
FarRight_2-2018,Islamophobia,GatewayPundit,1
FarRight_2-2018,Anti-semitism,nsm88.org,13
FarRight_2-2018,Anti-semitism,clashdaily.com,1
FarRight_2-2018,Anti-semitism,thetruthseeker.co.uk,4
FarRight_2-2018,Anti-semitism,truepundit.com,1
FarRight_2-2018,Anti-semitism,radixjournal.com,2
FarRight_2-2018,Anti-semitism,Breitbart,1
FarRight_2-2018,Anti-semitism,GatewayPundit,7
FarRight_2-2018,Anti-semitism,iotwreport.com,1
FarRight_2-2018,Anti-semitism,chalcedon.edu,1
FarRight_2-2018,Anti-semitism,National Review,1
FarRight_2-2018,Anti-semitism,freedomforce.com,1
FarRight_2-2019,Immigration,clashdaily.com,9
FarRight_2-2019,Immigration,Breitbart,24
FarRight_2-2019,Immigration,investmentwatchblog.com,5
FarRight_2-2019,Immigration,conservativereview.com,1
FarRight_2-2019,Immigration,Daily Wire,1
FarRight_2-2019,Immigration,CIS,9
FarRight_2-2019,Immigration,gatestoneinstitute.org,3
FarRight_2-2019,Immigration,Daily Caller,2
FarRight_2-2019,Immigration,Fox News,4
FarRight_2-2019,Immigration,cbn.com,1
FarRight_2-2019,Immigration,truepundit.com,3
FarRight_2-2019,Immigration,blingnews.com,1
FarRight_2-2019,Immigration,GatewayPundit,5
FarRight_2-2019,Immigration,VDARE,2
FarRight_2-2019,Immigration,Conservative Treehouse,1
FarRight_2-2019,Immigration,Newsmax,5
FarRight_2-2019,Immigration,dcclothesline.com,3
FarRight_2-2019,Immigration,numbersusa.com,2
FarRight_2-2019,Immigration,sgtreport.com,2
FarRight_2-2019,Immigration,Western Journalism Center,1
