First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Independent,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Haaretz,5
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Sydney Morning Herald,4
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,NBC Breaking News,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,VOA,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,reliefweb-headlines,5
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Al Jazeera,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,thestar-my,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Fortune,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Guardian US,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,thewire.in,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,ruvr-fi,8
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,dailysabah.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,RT,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,business-standard.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,India | Latest India News | Get Free India.com Email | Live Cricket and Entertainment News at India.Com,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,Daily Mail,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,WLTX,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,PR Newswire,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,National Post,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,Reason,4
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,National Review,4
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,Gizmodo,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,unz.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,breaking911.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,losangeles.cbslocal.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,Time of Israel,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,"Latest news, sports, weather from Denver and Colorado | The Denver Post",2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,NBC Breaking News,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Guardian,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,San Jose Mercury News,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Las Vegas Review-Journal,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,ruvr-fi,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Washington Post,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,bangkokpost.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Fortune ,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Daily Beast,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,blogtalkradio.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,The Week,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,AZCentral,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,USA Today,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Quartz,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Reason,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,National Review,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,breaking911.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Haaretz,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Salon,11
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,rinf.com,12
