First_Step_Narratives\FarRight_2-2016,Immigration,Left,Independent,3
First_Step_Narratives\FarRight_2-2016,Immigration,Left,Washington Post,3
First_Step_Narratives\FarRight_2-2016,Immigration,Left,The Week,2
First_Step_Narratives\FarRight_2-2016,Immigration,Left,Sydney Morning Herald,2
First_Step_Narratives\FarRight_2-2016,Immigration,Left,reliefweb-headlines,2
First_Step_Narratives\FarRight_2-2016,Immigration,Left,Al Jazeera,4
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Salon,10
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,rinf.com,10
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,countercurrents.org,7
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,blackagendareport.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Think Progress  ,6
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Washington Monthly,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Daily Kos,7
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Alternet,7
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,yesmagazine.org,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Mother Jones,4
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,oliverwillis.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,opednews.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,"Latino Rebels | Humor, commentary, and analysis. Engaging traviesos.",6
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,shareblue.com,4
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,secondnexus.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Wonkette Blog,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Truth Dig,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,Media Matters,5
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,TheRealNews.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,newscorpse.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarLeft,deadstate.org,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Breitbart,26
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,americanthinker.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,thetruthseeker.co.uk,8
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Washington Times,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,iotwreport.com,5
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Newsmax,6
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,patriot post,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,GatewayPundit,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,conservativedailypost.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,thegoldwater.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,dcclothesline.com,5
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,American Greatness,4
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,CIS,7
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,numbersusa.com,6
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Western Journalism Center,6
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Free Beacon,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,WND,5
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,VDARE,12
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,Fox News,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,fairus.org,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,conservativetribune.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,neonnettle.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,FarRight,thelibertydaily.com,3
First_Step_Narratives\FarRight_2-2016,Immigration,Right,ruvr-fi,3
First_Step_Narratives\FarRight_2-2016,Immigration,Right,business-standard.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,Right,Three Rivers Edition,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,Reason,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,blogtalkradio.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,bdnews24,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,nation,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,financialpost.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,India | Latest India News | Get Free India.com Email | Live Cricket and Entertainment News at India.Com,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterRight,gulf-times,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,losangeles.cbslocal.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Reason,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,National Review,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Haaretz,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,NBC Breaking News,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Guardian,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Hoy Chicago,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,standard.co.uk,4
First_Step_Narratives\FarRight_2-2016,Immigration,Center,San Jose Mercury News,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Press TV,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Albuquerque Journal ,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,malaysiakini,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,"Daily Herald - Arlington Heights, IL",3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Newsday,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Daily Caller,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Conversation,3
First_Step_Narratives\FarRight_2-2016,Immigration,Center,AZCentral,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,USA Today,2
First_Step_Narratives\FarRight_2-2016,Immigration,Center,Fox News,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Washington Post,3
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,newstimes.com,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,deccanchronicle.com,4
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,NBC Breaking News,4
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Sydney Morning Herald,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Globe and Mail,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,Economist,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,VOA,2
First_Step_Narratives\FarRight_2-2016,Immigration,CenterLeft,reliefweb-headlines,2
First_Step_Narratives\FarRight_2-2016,Islamophobia,FarRight,radixjournal.com,2
First_Step_Narratives\FarRight_2-2016,Islamophobia,FarRight,Breitbart,3
First_Step_Narratives\FarRight_2-2016,Islamophobia,FarRight,iotwreport.com,3
First_Step_Narratives\FarRight_2-2016,Islamophobia,FarRight,thetruthseeker.co.uk,2
First_Step_Narratives\FarRight_2-2016,Islamophobia,FarLeft,rinf.com,2
First_Step_Narratives\FarRight_2-2016,Islamophobia,FarLeft,countercurrents.org,3
First_Step_Narratives\FarRight_2-2016,Anti-semitism,CenterRight,thetruthseeker.co.uk,6
First_Step_Narratives\FarRight_2-2016,Anti-semitism,FarRight,thetruthseeker.co.uk,14
First_Step_Narratives\FarRight_2-2016,Anti-semitism,FarLeft,juancole.com,2
First_Step_Narratives\FarRight_2-2017,Immigration,FarRight,Breitbart,2
First_Step_Narratives\FarRight_2-2018,Immigration,FarRight,Breitbart,3
First_Step_Narratives\FarRight_2-2018,Immigration,FarRight,VDARE,2
First_Step_Narratives\FarRight_2-2018,Anti-semitism,FarRight,nsm88.org,6
First_Step_Narratives\FarRight_2-2018,Anti-semitism,FarRight,rightsidenews.com,3
First_Step_Narratives\FarRight_2-2018,Anti-semitism,FarRight,discoverthenetworks.org,2
First_Step_Narratives\FarRight_2-2019,Transphobia,FarRight,needtoknow.news,3
First_Step_Narratives\FarRight_2-2019,Anti-semitism,FarRight,thetruthseeker.co.uk,3
